"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000273173",48.3450183699021,0.169985336272015,0.441273202846814,0.385215633252547,0.700077661760891,0.818077578402906
"ENSG00000044524",519.366707366617,-0.0665571736280385,0.172860171993973,-0.385034753004636,0.700211667568256,0.818096002685708
"ENSG00000047188",2917.84169215981,0.0505998206898331,0.131409961669081,0.385053157668934,0.700198031977381,0.818096002685708
"ENSG00000160062",147.336023284234,0.0988507042501924,0.256883688554523,0.384807244112783,0.700380231632481,0.818223861994958
"ENSG00000136051",1585.27206856108,0.0574167449440486,0.149298098455436,0.384577871641058,0.700550191385103,0.818302849858118
"ENSG00000163814",1409.25819932353,0.0463512142615843,0.120531646115019,0.38455638627347,0.700566112318913,0.818302849858118
"ENSG00000268902",9.58937145704092,0.352802048852618,0.917708210962995,0.384438152168657,0.700653727665329,0.818336114401825
"ENSG00000138443",346.935969029464,-0.0682406047471943,0.177592321399211,-0.384254252715104,0.700790011101245,0.818357145453083
"ENSG00000160447",27.8324174484533,-0.213809782647639,0.556362066302192,-0.38429971343788,0.700756320363175,0.818357145453083
"ENSG00000183889",11.3789035288521,0.341004977070043,0.88856293328489,0.383771328170753,0.701147940639328,0.818706033462748
"ENSG00000101057",1500.77932532263,0.0468391046624117,0.122297059674587,0.382994528135371,0.701723821242837,0.819309334994801
"ENSG00000151092",945.737007666482,-0.0534689064324816,0.139694124244215,-0.382757018033247,0.701899933545414,0.819374211834971
"ENSG00000156639",2188.0058614345,0.0434097420797511,0.113411002199167,0.382764822089455,0.701894146630546,0.819374211834971
"ENSG00000196689",75.6392640033633,-0.135102048077252,0.353041803376241,-0.382680030481466,0.701957022785343,0.819374211834971
"ENSG00000176681",19.0902612587193,-0.244198915495107,0.638274877273332,-0.382592084053674,0.702022240512764,0.819381221678106
"ENSG00000099958",11.5174352903182,-0.324058220269277,0.847229860096077,-0.382491500278954,0.702096832306318,0.819399170570535
"ENSG00000144043",1496.94056445322,-0.0461941327258553,0.120835860180135,-0.382288276485075,0.702247549537075,0.819505952984824
"ENSG00000196724",231.52301778602,0.0798688223351675,0.208971228469116,0.38220009003283,0.702312955058987,0.819513169078865
"ENSG00000105991",24.3272196429894,-0.220603607911214,0.577379753440897,-0.382077145235048,0.702404143590789,0.819550467032828
"ENSG00000233041",11.2227890619363,0.316096812012124,0.82917749860768,0.381217305755282,0.703042008831172,0.820225555872672
"ENSG00000058453",202.095373215411,-0.0946349021991048,0.248416341528295,-0.380952805346447,0.703238268482083,0.820336331820259
"ENSG00000170293",11.7824503161817,-0.319671262632634,0.839187347330027,-0.380929554824326,0.70325552134584,0.820336331820259
"ENSG00000224940",6.20292160136683,-0.448786179001612,1.17871332497639,-0.380742432864753,0.703394379260481,0.820429148702506
"ENSG00000261341",6.61811429335886,0.407774802101973,1.07161838132334,0.380522403505633,0.703557669481514,0.820550445030358
"ENSG00000184281",261.064876526339,-0.0834796121357896,0.219491136873879,-0.380332496905137,0.703698615715526,0.820645663599482
"ENSG00000161664",24.505204737049,0.212538552001111,0.559174410331844,0.380093487960186,0.703876019546244,0.820783378990555
"ENSG00000164841",5.93442822441981,-0.422970420368896,1.11442434715303,-0.379541618459288,0.704285704949709,0.821191909765257
"ENSG00000142677",14.8963155609476,0.271055116827854,0.714937109440471,0.379131413446965,0.70459028002516,0.82147782416279
"ENSG00000089486",854.897291680355,-0.0546611607657383,0.144226915961848,-0.378994173183304,0.70469219078076,0.821527425107343
"ENSG00000107404",1074.95711296977,-0.052415859248266,0.13841230910808,-0.378693626210201,0.704915387013555,0.821649185098853
"ENSG00000221916",29.0759929878903,0.201274844974789,0.53146839928303,0.378714605132339,0.70489980653946,0.821649185098853
"ENSG00000103042",667.016862338232,0.0581760232338918,0.15384072552103,0.378157493972162,0.705313599810554,0.821974868972415
"ENSG00000129226",28.4798767071691,0.202702518861638,0.536012469247707,0.37816754365086,0.705306134658008,0.821974868972415
"ENSG00000164305",924.14686016949,-0.0537103923419076,0.142086680873891,-0.378011450556566,0.705422087711758,0.822032071558341
"ENSG00000133863",24.1463099819665,-0.217552606509631,0.575834778089307,-0.377803868032247,0.705576300056482,0.822142542959044
"ENSG00000047932",1154.54015986691,-0.0489221900684321,0.129707733346215,-0.377172500099506,0.706045415438762,0.82255063637326
"ENSG00000111843",1102.99058224891,-0.0478039527082689,0.126733705754055,-0.377199991303335,0.706024986754426,0.82255063637326
"ENSG00000082512",88.8241011959491,0.121695395621076,0.322969260068337,0.376801790967124,0.706320909682321,0.822802319065911
"ENSG00000044459",748.733082641719,0.0637162122804623,0.169185151093152,0.376606409420532,0.706466123890844,0.822902207272853
"ENSG00000263528",88.0464513122129,-0.118876453835248,0.315940180212905,-0.37626253727886,0.706721727308586,0.823130650828736
"ENSG00000013523",651.842771411851,0.0556593478431876,0.148124937770525,0.375759468195794,0.70709572289786,0.823496937675525
"ENSG00000165197",8.07913154483324,-0.363539723717294,0.96805495321387,-0.375536246687618,0.707261694645318,0.823517279244223
"ENSG00000213762",762.180198088448,0.0537003234678287,0.142964478844753,0.375620041438004,0.707199389155752,0.823517279244223
"ENSG00000234444",580.084803255794,-0.0591452016712746,0.157512259389789,-0.375495862356406,0.707291723068188,0.823517279244223
"ENSG00000151474",54.2828717266779,-0.143858209565437,0.38323081373869,-0.3753826790753,0.707375884754465,0.823545977892671
"ENSG00000168237",19.261116911536,-0.24183657108944,0.645888493271022,-0.374424646992376,0.708088408688425,0.824306166352354
"ENSG00000178623",26.2215188801739,0.204263468628957,0.545675973583809,0.374331065535882,0.708158022396768,0.824317859516022
"ENSG00000167721",2352.13252841704,-0.0442931628540901,0.118383768828304,-0.374148950421827,0.708293501828887,0.824406214005227
"ENSG00000141905",5342.44339232572,-0.0384908023460944,0.10294695511993,-0.373889662897305,0.708486407439158,0.824561388237432
"ENSG00000100744",534.556161498638,0.0581094360000734,0.155709508005918,0.373191314674662,0.709006059901329,0.824888671339717
"ENSG00000163131",5.31354234655496,-0.446922311118008,1.19744137926655,-0.373231056531347,0.708976483691694,0.824888671339717
"ENSG00000186395",383.874719089206,-0.065945214553085,0.17667049158084,-0.37326671796184,0.70894994454152,0.824888671339717
"ENSG00000186446",177.263430431133,0.0872243903457604,0.233708586344406,0.373218595474373,0.708985757263386,0.824888671339717
"ENSG00000162757",5.39298613066438,-0.436753564397767,1.17110404566944,-0.372941726239281,0.70919181565038,0.825035422023535
"ENSG00000106025",42.7095959588904,-0.162072902443772,0.434727099368847,-0.37281527348784,0.709285934485848,0.825075551564826
"ENSG00000131446",1053.15690103211,-0.0560010263982077,0.150402814079716,-0.372340283264422,0.709639509533025,0.825417460949652
"ENSG00000171885",12.5635561991242,-0.289163779661182,0.776883096702178,-0.372210157343704,0.709736384081763,0.82546075667536
"ENSG00000187091",122.234652812163,0.10034008486848,0.269665316599454,0.372091176328468,0.709824965714617,0.82549440083695
"ENSG00000163060",5.8524292491343,0.420453862840249,1.13067147950856,0.371862092977704,0.70999552982697,0.825623373255933
"ENSG00000285130",12.0497548170998,-0.294590716194526,0.792942092714853,-0.371516052560552,0.710253201925446,0.825853609633168
"ENSG00000134265",1229.47154495033,-0.0469675969015938,0.126496214997651,-0.371296460549955,0.710416733922084,0.825904962111551
"ENSG00000147586",51.5373449972666,-0.152608872157578,0.41097435353772,-0.371334295787319,0.71038855675517,0.825904962111551
"ENSG00000132938",6.1461015001763,-0.410205498456077,1.10580194610366,-0.370957475614375,0.710669204999832,0.826112997341555
"ENSG00000154803",418.642657396184,0.0609617264900894,0.164363445950719,0.370895889517719,0.710715076842839,0.826112997341555
"ENSG00000169118",826.606707503775,-0.0506216188480924,0.13655772122756,-0.370697595075832,0.710862781768816,0.826215284236257
"ENSG00000261115",22.1331611601273,0.222607775144021,0.600663587163103,0.370603079496434,0.71093318805088,0.82622771951357
"ENSG00000060688",1089.66400051757,-0.0472589099282249,0.127637189095515,-0.370259720251748,0.711188983012343,0.826434243437982
"ENSG00000124116",10.1031728390654,0.326335717106368,0.881501897952868,0.370204213813068,0.711230337122628,0.826434243437982
"ENSG00000056998",144.108417422508,-0.0929794368110409,0.251395596774892,-0.369853084158422,0.711491959873535,0.826530031961885
"ENSG00000170248",4539.07421816507,-0.0424513122262175,0.11474357226255,-0.36996679978799,0.711407227917213,0.826530031961885
"ENSG00000174136",252.216801937918,-0.075168251048537,0.203211856032074,-0.369900912851625,0.711456321253372,0.826530031961885
"ENSG00000070444",863.417539850901,-0.050390175228769,0.136280765308709,-0.369752658158494,0.711566792404949,0.826547576034558
"ENSG00000084093",1675.77006647543,0.0510262874425514,0.138124220534832,0.369423170280868,0.711812330127966,0.826598200768995
"ENSG00000127337",1016.59695729183,0.0519747486626067,0.140693094409943,0.36941932992934,0.711815192173306,0.826598200768995
"ENSG00000168014",717.662891123894,0.0578362979778353,0.156579424885375,0.369373549686843,0.711849310490253,0.826598200768995
"ENSG00000173320",100.253898941473,0.113330870297733,0.306805314645993,0.369390179660023,0.711836916721247,0.826598200768995
"ENSG00000178917",882.313670690193,0.0493494366768903,0.133635483411838,0.369283931310406,0.711916101412774,0.826606394642554
"ENSG00000133884",884.949951626877,0.0491349536784918,0.133166795112193,0.368973013408452,0.712147839923207,0.826736728930984
"ENSG00000162063",603.485671682804,-0.0557944012714079,0.151196806147317,-0.369018385329154,0.712114020910138,0.826736728930984
"ENSG00000109519",2777.03829962586,0.0427594102536684,0.115922604592535,0.368861710828242,0.712230804279837,0.826763683384312
"ENSG00000171798",170.693087685092,-0.0861140241211045,0.233563411302557,-0.368696550717666,0.712353920032728,0.826767889408109
"ENSG00000172985",48.7381105298934,0.15119754049001,0.410057341033946,0.368722920820708,0.712334262391671,0.826767889408109
"ENSG00000164049",4.51111133926406,0.480294363284795,1.30366933874525,0.368417319492278,0.712562085179755,0.826940132062852
"ENSG00000143379",904.078536247568,0.0492735450779365,0.133983809031266,0.367757458413785,0.713054092598166,0.827441721876178
"ENSG00000163357",46.9321028933571,-0.153838859298972,0.418732714244333,-0.367391546124114,0.713326976597534,0.82768897385181
"ENSG00000138172",17.9706649864304,-0.239885148705861,0.654608102572748,-0.366456125066375,0.714024746099834,0.828376591955785
"ENSG00000159588",21.6485391675624,0.222062742973059,0.606215387746716,0.366309974081092,0.714133787825167,0.828376591955785
"ENSG00000169718",1281.96033519098,0.0537055189465771,0.146625766495075,0.366276134340828,0.714159036134739,0.828376591955785
"ENSG00000185905",11.0145941372634,0.304349730740082,0.830669652951391,0.366390814517804,0.714073472897117,0.828376591955785
"ENSG00000053900",771.01633812364,-0.0577275689984561,0.1577963348945,-0.365835930454606,0.71448750699492,0.828688133584419
"ENSG00000137076",2730.64129161593,-0.0398838410537183,0.109090447574119,-0.365603423036834,0.714661020482284,0.828750456836827
"ENSG00000157152",11.691363028705,0.298248140313704,0.815637378010452,0.365662668674169,0.714616805794754,0.828750456836827
"ENSG00000100601",169.379126183381,-0.0857344960598468,0.234707143719893,-0.365282857185486,0.714900273589843,0.82877625937732
"ENSG00000120451",2555.44136665956,0.0401141756151163,0.10980813929263,0.365311495791902,0.714878898134525,0.82877625937732
"ENSG00000133657",1924.42191784205,0.0527756903259898,0.144463043756958,0.365323123156527,0.714870219696006,0.82877625937732
"ENSG00000139200",31.2831549790032,0.185703247583192,0.508424124024796,0.365252628284286,0.714922836261531,0.82877625937732
"ENSG00000088325",3040.64581245017,-0.0484986931776709,0.132863396655829,-0.365026744749742,0.715091442270066,0.8289022766069
"ENSG00000114745",978.260234236371,-0.047713194966433,0.130908854014899,-0.364476454442133,0.715502253059725,0.829121334886313
"ENSG00000173744",790.947629082108,-0.0506297455093939,0.138919986276904,-0.364452566302989,0.71552008825064,0.829121334886313
"ENSG00000204389",59.5649083189925,-0.142187572682293,0.390093085012981,-0.364496521843143,0.715487270600894,0.829121334886313
"ENSG00000211892",21.1394927198092,-0.221213543300134,0.606603172277729,-0.364675876107772,0.715353368347714,0.829121334886313
"ENSG00000150556",12.0848774067167,0.299636181671535,0.822408570868908,0.36433980905009,0.715604276357256,0.829149457944545
"ENSG00000006282",2319.68249465949,0.0436987723570379,0.12008929291443,0.363885666211522,0.715943388673209,0.829472924686861
"ENSG00000124664",1230.94897557421,-0.0550057724922292,0.151267208914719,-0.36363315543979,0.716131964859907,0.82962194472427
"ENSG00000010292",2005.11344869343,-0.0506095875651307,0.139372570976574,-0.363124445581457,0.716511924255296,0.829752281195947
"ENSG00000099953",65.0798012055383,-0.129966249256705,0.357898004835759,-0.363137674702453,0.716502042431399,0.829752281195947
"ENSG00000106246",96.2885334273192,-0.11205783350064,0.308379276169744,-0.363376666851501,0.716323529425374,0.829752281195947
"ENSG00000150773",85.0244148842877,-0.116863353243129,0.321660566649257,-0.363312651160495,0.716371343842229,0.829752281195947
"ENSG00000283526",240.404568150064,0.0781505554253317,0.215242680439329,0.363081129011307,0.716544280986527,0.829752281195947
"ENSG00000065060",1650.0462616079,-0.0436518662722238,0.120299810275278,-0.362858978516565,0.716710231572976,0.829773365077149
"ENSG00000095002",183.434426735481,-0.0831002843335119,0.229048382617253,-0.362806684701089,0.716749297979463,0.829773365077149
"ENSG00000147119",6.56880693690476,0.38504222815763,1.06173024509376,0.362655420185029,0.716862305210097,0.829773365077149
"ENSG00000167094",54.312400917837,-0.140192127572334,0.386510165545978,-0.362712653040577,0.716819546756397,0.829773365077149
"ENSG00000232237",20.2375437902847,-0.230565509496958,0.635332193174256,-0.362905440608957,0.716675522411867,0.829773365077149
"ENSG00000160949",564.699428818265,0.0551782933839002,0.152227602832196,0.362472326682595,0.71699909964579,0.829839807328763
"ENSG00000184898",81.313439807373,-0.115494619867208,0.318677878938731,-0.362418063819903,0.717039642739559,0.829839807328763
"ENSG00000131791",742.421473548643,0.0547094718586833,0.151009295324479,0.362292081034662,0.717133775235402,0.829879342842239
"ENSG00000196497",8.58223215748551,0.346233410234483,0.956085307151707,0.362136524475995,0.717250010750192,0.829944447592705
"ENSG00000104805",702.443690470132,-0.0558822479615488,0.154358625379085,-0.36202867072902,0.717330605447561,0.829968304195933
"ENSG00000087903",105.537205717605,-0.105676379525636,0.291992772322238,-0.361914367555008,0.717416022973038,0.829997736468598
"ENSG00000130150",524.661504674996,-0.0573203328463372,0.158563212694565,-0.361498306399425,0.717726970807123,0.830288064038537
"ENSG00000167103",16.1723601493449,-0.248431754935424,0.688267594495844,-0.360952276298001,0.718135123309964,0.830678382996328
"ENSG00000175155",455.511850485285,-0.0644466215129873,0.178578733452928,-0.360886317574735,0.718184432300048,0.830678382996328
"ENSG00000157741",1351.29943251222,0.0490062435959707,0.135848963311298,0.360740651981811,0.718293332187491,0.830734904371959
"ENSG00000186583",41.1948498893889,-0.159946984435518,0.44369980651294,-0.360484683760738,0.71848470840143,0.83081736398922
"ENSG00000239282",14.4016651571399,0.26687063210602,0.740184569753809,0.360546062443294,0.718438816642115,0.83081736398922
"ENSG00000010539",259.365859371456,0.0767302049233547,0.213039189399192,0.360169437086892,0.718720428781526,0.83102049577864
"ENSG00000152242",855.125545738512,0.0500015553056045,0.13887842447122,0.36003832485849,0.718818473619657,0.831064419579649
"ENSG00000124209",1427.60759011337,0.0468705465199289,0.130244790405752,0.35986503854713,0.718948063052667,0.83112375083294
"ENSG00000163888",53.4072054750621,-0.147651276421947,0.410360063459653,-0.359809078829778,0.71898991337051,0.83112375083294
"ENSG00000167996",5.77551505923753,-0.410792821349753,1.14346054122214,-0.359254042042146,0.719405051605146,0.831464720964838
"ENSG00000175348",608.652179399959,-0.0584032132394821,0.162532344675434,-0.35933286605881,0.719346090353022,0.831464720964838
"ENSG00000203772",12.25137408465,-0.281472472104068,0.784143860254817,-0.358955143782673,0.719628646036384,0.831653683301443
"ENSG00000163576",14.6871635980789,0.257825615802721,0.719179827183682,0.358499510216199,0.719969534349606,0.831978155852179
"ENSG00000103005",574.609794394032,-0.0571351472963819,0.159557090879686,-0.358085917594629,0.720279017388884,0.832134109583027
"ENSG00000117500",2579.71526787814,-0.0528696236516337,0.147711224559285,-0.35792556597765,0.720399017611869,0.832134109583027
"ENSG00000121310",2222.611121001,0.0402623662855154,0.112428117770276,0.358116519995321,0.720256116657098,0.832134109583027
"ENSG00000125885",701.975330924033,-0.0505012586106678,0.141097540585816,-0.357917355617922,0.720405162075782,0.832134109583027
"ENSG00000172349",10.25240701821,-0.314140091967582,0.877632417860666,-0.357940392326592,0.720387921923803,0.832134109583027
"ENSG00000165072",4.24920190076462,-0.467683848914274,1.30753888269825,-0.357682555450402,0.720580889319736,0.832267619264377
"ENSG00000103061",168.775921075271,0.0846642030924304,0.23743420392909,0.356579640554717,0.721406521318114,0.832660966063182
"ENSG00000110047",231.968384080064,0.0797920147761777,0.223824446989918,0.356493742525685,0.721470837439724,0.832660966063182
"ENSG00000117245",5.42815953771385,-0.418380120562354,1.17194094525937,-0.356997613450361,0.721093592368639,0.832660966063182
"ENSG00000142606",57.7552732670074,0.136582163193923,0.383201526454582,0.356423849501839,0.721523171272121,0.832660966063182
"ENSG00000153558",37.6399757281781,0.1638315595136,0.458762636019135,0.357116178717672,0.721004833138788,0.832660966063182
"ENSG00000157870",797.697392042315,0.053110572179979,0.148955565170038,0.35655312454658,0.721426374960503,0.832660966063182
"ENSG00000160460",36.0581094072459,0.168772185740965,0.473352293826182,0.356546673465449,0.721431205182681,0.832660966063182
"ENSG00000162695",899.009133437216,-0.0509835310693587,0.142985349659481,-0.356564719328069,0.721417693440402,0.832660966063182
"ENSG00000185482",91.2743142322416,0.110755945976614,0.310413046906972,0.356801838969759,0.72124015946603,0.832660966063182
"ENSG00000213614",177.158892845144,0.084685723142867,0.237398951358274,0.356723240175827,0.721299005547548,0.832660966063182
"ENSG00000141391",73.9477275050586,0.120770432942252,0.338927451318259,0.356331222131803,0.721592529920396,0.832671566797735
"ENSG00000255408",5.67845069331505,0.405428535658072,1.14040455774142,0.355512903649759,0.722205379773898,0.833309267515317
"ENSG00000115211",1180.84006933261,0.0447773266918131,0.126012927412108,0.355339151398135,0.722335528163646,0.833389948201478
"ENSG00000186318",561.915186104405,0.0551204194891362,0.155231455423997,0.355085374536888,0.722525633087588,0.833539784132226
"ENSG00000085063",975.963793880275,0.0460166358789196,0.129692363114749,0.35481376677673,0.722729114164641,0.833560073619665
"ENSG00000087589",9.9995666943085,0.313404558705921,0.883096189189323,0.354892889973429,0.722669835213088,0.833560073619665
"ENSG00000100815",2592.1337383928,0.0460916054433963,0.130052603930195,0.354407401701359,0.723033588337116,0.833560073619665
"ENSG00000124802",515.720430981155,-0.0588979893189755,0.165988765507998,-0.354831178716956,0.722716069028633,0.833560073619665
"ENSG00000154447",1302.61290753128,0.0440562274514087,0.124333793624178,0.354338319190813,0.723085353644346,0.833560073619665
"ENSG00000163803",8.55428116872465,-0.335546277959004,0.946854221520383,-0.354380083367227,0.723054058518112,0.833560073619665
"ENSG00000174567",42.9581570699387,0.162341059967363,0.457806631996236,0.35460617785174,0.722884647310506,0.833560073619665
"ENSG00000198246",320.976419917556,-0.0786712987276539,0.221854744337595,-0.354607240708544,0.722883850950503,0.833560073619665
"ENSG00000206140",4.56795967236152,-0.44925600481571,1.2672589281446,-0.354510033299563,0.722956686173176,0.833560073619665
"ENSG00000119714",5.94945973676845,0.425344897893105,1.2008220463046,0.354211433077914,0.723180435982929,0.833600239327928
"ENSG00000165832",2536.13183364387,-0.0456810199929077,0.129177606976189,-0.353629557492328,0.723616520220852,0.834033433851088
"ENSG00000176563",73.9037613821527,0.122050525414237,0.345359553741106,0.3534013294033,0.723787589322906,0.834161127763002
"ENSG00000144045",168.331942979933,0.0826133512136145,0.233902187317865,0.353196146478724,0.72394139662641,0.83426890793773
"ENSG00000179526",536.286491626279,-0.0627534243789221,0.177794902044473,-0.352954014188918,0.724122915905316,0.834370824979833
"ENSG00000183196",7.07255431072294,0.361585242814166,1.02456077925473,0.35291731846029,0.724150426940873,0.834370824979833
"ENSG00000169679",1233.99301807201,-0.0503612634515123,0.142791984556515,-0.352689708795105,0.724321075401192,0.834497963650128
"ENSG00000150967",115.821495588046,0.100569476870613,0.285616440423372,0.352113753401373,0.724752954360185,0.83492602251384
"ENSG00000121101",17.5306522563567,0.237174732732339,0.67411696850601,0.351830236906764,0.724965580796374,0.835099717353645
"ENSG00000212993",12.36941880946,0.283683793057587,0.806488583470211,0.351751777857703,0.72502442580479,0.835099717353645
"ENSG00000184163",8.85578208791434,-0.360723088375744,1.02584784120537,-0.351634105845458,0.72511268394053,0.835131861870083
"ENSG00000117010",62.0124175165363,0.132805128725308,0.378184450371341,0.351164963538045,0.725464593416705,0.835201604004
"ENSG00000136986",1418.87091627592,0.0422679322531302,0.120342959188156,0.351228958788063,0.725416586367596,0.835201604004
"ENSG00000163412",187.716470032133,-0.0788376013282379,0.224481681298954,-0.351198373390859,0.725439530352516,0.835201604004
"ENSG00000166596",36.2946625728303,-0.167747376272885,0.477630426924819,-0.351207475103527,0.725432702573081,0.835201604004
"ENSG00000179399",5.84489655381581,0.393809324281805,1.12148120522332,0.351151069182106,0.725475016630155,0.835201604004
"ENSG00000147854",893.83414271139,-0.0513551306598338,0.146390252524148,-0.350809768917931,0.725731067886813,0.83535738790698
"ENSG00000169228",45.3824352052213,-0.152278309497153,0.434073488862479,-0.350812278114955,0.725729185317967,0.83535738790698
"ENSG00000184986",28.5835874982288,-0.182223819684621,0.519882801123062,-0.350509421144492,0.725956421011803,0.83547779058228
"ENSG00000198553",16.5046137669998,0.242518754856284,0.691805457102007,0.350559181582929,0.725919083751698,0.83547779058228
"ENSG00000160087",757.623311001817,-0.0501126624590993,0.143143466696161,-0.350086969498016,0.726273429712992,0.835703618856509
"ENSG00000169139",3426.73208908034,-0.0412753986619746,0.117886349593969,-0.350128736737863,0.726242085389262,0.835703618856509
"ENSG00000169964",227.325591569518,-0.0742737823325123,0.212214535679291,-0.34999384983109,0.72634331323676,0.835714539666607
"ENSG00000179477",30.9606281533805,-0.188277302586549,0.538486206769864,-0.349641829669027,0.726607514410545,0.835949017659887
"ENSG00000112624",1309.77923347422,-0.0446801805719286,0.127888207411742,-0.349369042511313,0.726812271320156,0.835989491071149
"ENSG00000172661",748.345795898033,-0.0527772906495794,0.151071305506726,-0.349353508745774,0.726823931715348,0.835989491071149
"ENSG00000215305",576.172859538447,-0.0556874480582841,0.159374163667095,-0.349413272370831,0.7267790705965,0.835989491071149
"ENSG00000185127",1353.17281896445,0.0483438432702349,0.138456185329279,0.349163478361497,0.726966582827643,0.836084073567896
"ENSG00000114739",249.344270777693,0.0725692962440588,0.207941477188246,0.348989038768649,0.727097538650734,0.836165190712944
"ENSG00000102858",1839.30189136018,-0.0439144471476858,0.125929965012914,-0.348721189140191,0.727298635058695,0.836326949637878
"ENSG00000158019",756.060074635532,0.0487644364699457,0.139937880961042,0.348472022979406,0.727485721139202,0.836472572424119
"ENSG00000171757",5.94291795793408,-0.389921977273581,1.11956324832773,-0.348280436907873,0.727629584334385,0.836568476904222
"ENSG00000138083",7.22798912482167,0.361596174675007,1.03902567064039,0.348014668831176,0.727829167161132,0.836658914701424
"ENSG00000259494",74.7539328362622,0.116487006417477,0.334662891654221,0.348072670506395,0.727785608291744,0.836658914701424
"ENSG00000197768",12.203929987155,0.291664161002165,0.838410845285313,0.347877371389335,0.727932280123668,0.83670794022355
"ENSG00000274290",94.4908826460873,-0.106999919632273,0.308192662406082,-0.347185162673625,0.728452216869454,0.837236027993315
"ENSG00000153179",16027.3275728428,-0.0341300481208465,0.0983410637137762,-0.347057951500125,0.728547782232971,0.837238897395987
"ENSG00000164520",15.5247905979448,-0.243022370471784,0.700491855498908,-0.346931043614628,0.728643123960411,0.837238897395987
"ENSG00000166851",1348.14087320567,-0.0427917749743927,0.123369117681308,-0.346859698591135,0.728696724977401,0.837238897395987
"ENSG00000171488",61.3987563154091,-0.125846641268768,0.362688105383605,-0.346983094843057,0.728604019073699,0.837238897395987
"ENSG00000029993",1371.65339545613,0.0425624936402468,0.122790820667162,0.346626021464724,0.728872294253523,0.837299623189795
"ENSG00000136146",542.850572563809,0.0574406385876545,0.16579813519703,0.346449243951951,0.729005122436094,0.837299623189795
"ENSG00000165410",555.762624173999,0.0573566192207099,0.165585509514842,0.346386706111918,0.729052114453956,0.837299623189795
"ENSG00000170222",277.614640724354,-0.0662535159022168,0.191236511316228,-0.346448047217616,0.729006021673479,0.837299623189795
"ENSG00000172828",36.3530413023314,-0.161532849946119,0.466228150429108,-0.346467388975649,0.72899148814107,0.837299623189795
"ENSG00000057252",873.70865998599,0.0515258818826369,0.148808450510116,0.346256423650714,0.729150014224472,0.837342564052966
"ENSG00000132478",433.46871248706,0.0568455236704143,0.164254989134304,0.346080956018537,0.729281875029543,0.837391993914928
"ENSG00000177042",507.121029455496,0.0539891370773665,0.156020790143941,0.34603809548431,0.729314085175799,0.837391993914928
"ENSG00000057935",1385.726996426,0.0419697872195256,0.121342090007253,0.345879877435908,0.72943299185429,0.837459034371498
"ENSG00000156587",89.2093633246611,0.105429450479675,0.305005676466136,0.345663896164832,0.72959532022165,0.837575911832354
"ENSG00000122557",519.175669917935,-0.059069360805859,0.17110567644055,-0.345221514765948,0.72992784544343,0.837679675339706
"ENSG00000126353",5.46582037936278,0.414544761834959,1.20043424845355,0.345329002707971,0.729847045212882,0.837679675339706
"ENSG00000131408",579.758294654805,-0.0579974438250247,0.167899745141291,-0.345429016442035,0.729771866145415,0.837679675339706
"ENSG00000196218",7.28422758647943,0.348243590974693,1.00861092807341,0.345270491605607,0.729891028477403,0.837679675339706
"ENSG00000079332",5802.89633973172,-0.0361053645283826,0.104698064719785,-0.344852262790293,0.73020544029629,0.837802091883305
"ENSG00000128886",6.65830472922043,0.364315969105295,1.05633973924897,0.344885225433546,0.730180658327605,0.837802091883305
"ENSG00000133193",673.22125644783,0.0530896085499248,0.154027141655257,0.344676970431289,0.730337233298765,0.837802091883305
"ENSG00000159479",478.319959112035,-0.0556205952614141,0.161362810011746,-0.344692778077957,0.730325348043181,0.837802091883305
"ENSG00000170881",1055.79794024202,0.0455087927193499,0.13200437317807,0.344752159520956,0.730280701645407,0.837802091883305
"ENSG00000118298",12.7993666150591,0.264765236504126,0.768496543778885,0.34452365290052,0.730452511124916,0.837864874746899
"ENSG00000104897",956.934469838341,0.0464172942637976,0.134807565627571,0.344322620527348,0.730603674461732,0.837968806233025
"ENSG00000198513",23.4323802041258,0.196801988317349,0.571844051443428,0.344153249160481,0.730731038892343,0.838045426503584
"ENSG00000167874",90.684449403907,0.105393473637608,0.306322316106155,0.344060710226166,0.730800629757277,0.838055781435419
"ENSG00000184937",28.1244124971755,0.181271170841432,0.527124653882154,0.343886724907308,0.730931475698289,0.838136373940414
"ENSG00000116981",6.42812159003174,-0.367731292071197,1.07043131602947,-0.34353562584026,0.731195544156974,0.838210823045359
"ENSG00000169621",27.517033381637,0.184736914702316,0.537469553166427,0.343716055382048,0.7310598355979,0.838210823045359
"ENSG00000181929",30.6861863063891,-0.177472418710954,0.516605221686058,-0.343535859222895,0.731195368614758,0.838210823045359
"ENSG00000203995",14.1774730241033,-0.252386134585523,0.734795081337098,-0.343478258082864,0.731238694594853,0.838210823045359
"ENSG00000117758",1575.03951696482,-0.0427006789424298,0.124405351488784,-0.343238280599846,0.73141920822584,0.838240961949689
"ENSG00000221909",326.813182979731,-0.064787872398744,0.188696088578577,-0.343345073481822,0.731338875640368,0.838240961949689
"ENSG00000277075",65.827595292084,-0.125605792916048,0.365982414133675,-0.343201716982419,0.731446713075769,0.838240961949689
"ENSG00000171017",11.3886077353588,0.292680549438749,0.853274963688203,0.343008481314937,0.731592079644212,0.838268708960554
"ENSG00000171735",913.34707143865,-0.0466801340071287,0.136080659644325,-0.343032831624544,0.731573760958313,0.838268708960554
